gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,n_services,charge_tenure_ratio,charge_consistency,tenure_log,is_new_user,is_long_term,MonthlyCharges_log,TotalCharges_log,AvgCharges,LongTermCustomer
0,0,1,1,33,1,1,0,1,1,1,0,0,0,0,88.6,2888.7,0,1,0,0,1,0,0,5,2.6848484848484846,0.9879950749025241,3.5263605246161616,0,0,4.4953553199808844,7.968907969489865,87.53636363636363,1
0,0,0,0,42,1,1,1,1,0,0,0,0,1,1,60.15,2421.6,0,0,0,1,0,0,0,4,1.4321428571428572,0.9585559909749437,3.7612001156935624,0,0,4.113329862133181,7.7925966225827015,57.65714285714286,1
1,0,0,0,23,1,0,1,0,1,0,1,1,1,1,99.95,2292.75,0,1,0,0,1,0,0,5,4.345652173913043,0.9973464993366249,3.1780538303479458,0,0,4.614625344758847,7.73794331180288,99.68478260869566,0
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,70.7,553.4,0,1,0,1,0,0,0,1,8.8375,0.9784299858557284,2.1972245773362196,0,0,4.272490747605575,6.3178864478756935,69.175,0
1,0,0,0,66,1,0,1,1,0,0,0,0,1,1,54.8,3465.7,0,0,0,0,0,0,1,3,0.8303030303030302,0.9582227383322274,4.204692619390966,0,1,4.021773869387265,8.150958411799742,52.51060606060606,1
1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,49.55,1210.4,1,0,0,1,0,0,0,2,2.064583333333333,1.0178271106626307,3.2188758248682006,0,0,3.9229629454664803,7.0995319945468465,50.43333333333334,0
1,1,0,0,24,1,1,0,1,0,0,0,0,0,0,54.8,1291.3,0,0,0,0,1,0,0,3,2.283333333333333,0.9818278588807787,3.2188758248682006,0,0,4.021773869387265,7.164178855531146,53.80416666666667,0
1,0,0,0,69,1,1,1,1,1,1,0,1,1,1,78.6,5356.45,1,0,0,0,1,0,0,7,1.1391304347826086,0.9876553453553122,4.248495242049359,0,1,4.377014092850337,8.58624339459303,77.62971014492753,1
0,0,0,0,53,1,0,0,1,1,0,1,1,1,1,100.3,5200.8,0,1,0,0,0,0,1,5,1.8924528301886792,0.9783479749430953,3.9889840465642745,0,1,4.618086411254637,8.556759998518253,98.12830188679246,1
0,0,0,0,60,0,0,1,0,1,0,1,1,2,0,53.6,3237.05,0,0,0,0,0,1,0,4,0.8933333333333333,1.0065453980099504,4.110873864173311,0,1,4.000033882750859,8.082726575748996,53.950833333333335,1
0,0,1,0,7,1,0,0,0,0,0,1,0,0,1,81.1,576.65,1,1,0,0,0,1,0,2,11.585714285714285,1.01576536903294,2.0794415416798357,0,0,4.407938016458383,6.358968148929027,82.37857142857142,0
0,0,0,0,20,1,0,0,0,0,0,0,0,1,1,19.35,433.75,0,0,1,0,1,0,0,1,0.9675,1.1208010335917313,3.044522437723423,0,0,3.013080911888604,6.074771153234392,21.6875,0
0,0,1,1,23,1,1,0,0,0,0,0,1,0,0,85.6,1868.4,0,1,0,0,0,1,0,3,3.7217391304347824,0.949004469727753,3.1780538303479458,0,0,4.461299815568389,7.533372802748483,81.23478260869565,0
1,0,1,1,72,1,0,1,0,1,1,1,1,2,1,80.8,5728.55,0,0,0,0,0,1,0,6,1.1222222222222222,0.9846930005500552,4.290459441148391,0,1,4.404277243608702,8.653392272593413,79.56319444444445,1
1,0,1,0,11,1,1,0,0,0,0,0,0,0,1,74.95,825.7,1,1,0,0,0,1,0,2,6.8136363636363635,1.0015161622900115,2.4849066497880004,0,0,4.330075229041782,6.71744187225863,75.06363636363636,0
1,0,0,0,21,1,0,0,0,0,0,0,0,2,0,19.6,390.4,0,0,1,0,0,0,1,1,0.9333333333333333,0.9484936831875607,3.091042453358316,0,0,3.0252910757955354,5.969730054961976,18.59047619047619,0
1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,93.55,93.55,1,1,0,0,0,1,0,4,93.55,1.0,0.6931471805599453,1,0,4.549128795104466,4.549128795104466,93.55,0
1,1,0,0,31,1,1,0,1,0,0,1,0,0,1,90.7,2845.15,0,1,0,0,0,1,0,4,2.925806451612903,1.0118967172884732,3.4657359027997265,0,0,4.51852237926242,7.953722482812561,91.77903225806452,1
0,0,0,0,57,1,0,0,1,1,1,1,0,2,0,69.75,3894.4,0,0,0,0,0,0,1,5,1.2236842105263157,0.9795384518644281,4.060443010546419,0,1,4.259152536523347,8.2675516487958,68.32280701754387,1
0,0,1,1,45,1,0,0,0,0,0,0,0,2,1,20.0,886.4,0,0,1,1,0,0,0,1,0.4444444444444444,0.9848888888888888,3.828641396489095,0,0,3.044522437723423,6.788295838944809,19.697777777777777,1
1,0,0,0,10,1,1,0,1,1,0,0,1,0,1,95.25,1021.55,0,1,0,0,0,1,0,5,9.525,1.0724934383202098,2.3978952727983707,0,0,4.566948973167894,6.930054786476904,102.155,0
0,0,1,0,58,1,1,0,0,1,1,1,1,0,1,102.1,5885.4,1,1,0,0,1,0,0,6,1.7603448275862068,0.9938532203046372,4.07753744390572,0,1,4.635699391022914,8.68039988435051,101.47241379310344,1
1,0,0,1,14,1,0,0,0,0,0,0,0,0,0,19.95,268.4,0,0,1,0,0,0,1,1,1.425,0.9609738632295022,2.70805020110221,0,0,3.0421386463681466,5.596197263976263,19.17142857142857,0
1,0,1,0,27,1,1,1,0,0,1,1,1,1,0,80.85,2204.35,0,0,0,0,0,0,1,6,2.994444444444444,1.009803247898486,3.332204510175204,0,0,4.404888303817144,7.698641505443378,81.64259259259259,1
0,0,1,1,14,1,1,0,1,0,0,0,1,0,1,90.9,1259.0,1,1,0,1,0,0,0,4,6.492857142857143,0.9893132170359892,2.70805020110221,0,0,4.520701029361642,7.138866999945524,89.92857142857143,0
0,0,1,1,12,0,0,0,1,0,0,0,0,0,0,29.2,309.1,1,0,0,0,0,0,1,1,2.433333333333333,0.8821347031963471,2.5649493574615367,0,0,3.407841924380824,5.736894826106403,25.758333333333336,0
0,0,1,1,69,1,1,0,1,0,1,0,1,2,1,93.3,6398.05,0,1,0,1,0,0,0,5,1.3521739130434782,0.9938409680475947,4.248495242049359,0,1,4.546481189639412,8.763904820829827,92.72536231884058,1
0,0,1,1,25,1,0,0,1,1,0,1,0,0,1,89.15,2257.75,1,1,0,1,0,0,0,4,3.5660000000000003,1.0130117779024117,3.258096538021482,0,0,4.501474949649326,7.722566841906438,90.31,1
1,1,1,0,58,1,1,1,1,1,0,1,1,1,1,108.85,6287.25,1,1,0,0,0,1,0,7,1.8767241379310344,0.9958737902523246,4.07753744390572,0,1,4.699115798830619,8.746438091588423,108.40086206896552,1
0,0,1,1,35,0,0,1,0,0,1,1,0,2,1,46.35,1662.05,0,0,0,0,1,0,0,3,1.3242857142857143,1.0245338264755741,3.58351893845611,0,0,3.8575668196320874,7.416408544886471,47.48714285714286,1
0,1,0,0,16,1,1,0,0,0,0,1,0,0,1,84.75,1350.15,1,1,0,0,0,1,0,3,5.296875,0.9956858407079646,2.833213344056216,0,0,4.45143608604605,7.208711360664456,84.384375,0
1,0,1,1,45,1,1,0,1,1,0,1,1,1,0,78.75,3600.65,0,0,0,0,1,0,0,6,1.75,1.0160564373897707,3.828641396489095,0,0,4.378896741664954,8.189147352774896,80.01444444444445,1
0,0,0,0,17,1,0,0,1,0,0,1,0,0,1,83.55,1329.15,0,1,0,0,0,1,0,3,4.914705882352941,0.9357904741788997,2.8903717578961645,0,0,4.4373430753445895,7.1930469968112805,78.18529411764706,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,45.7,45.7,1,0,0,0,0,1,0,1,45.7,1.0,0.6931471805599453,1,0,3.8437441646748516,3.8437441646748516,45.7,0
1,0,0,0,22,1,0,0,0,0,0,0,0,1,0,19.6,422.5,0,0,1,0,0,0,1,1,0.890909090909091,0.9798237476808904,3.1354942159291497,0,0,3.0252910757955354,6.048553514092109,19.204545454545453,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,69.95,69.95,1,1,0,0,0,1,0,1,69.95,1.0,0.6931471805599453,1,0,4.261975403606051,4.261975403606051,69.95,0
1,0,1,1,67,1,0,1,0,1,1,0,1,2,0,67.85,4627.65,0,0,0,0,0,0,1,5,1.012686567164179,1.0179720410475257,4.219507705176107,0,1,4.231930225174664,8.44002052788967,69.06940298507462,1
0,0,1,1,67,1,1,0,0,1,1,1,1,2,1,105.65,6717.9,0,1,0,1,0,0,0,6,1.576865671641791,0.9490502998495454,4.219507705176107,0,1,4.669552444917359,8.812679729642257,100.26716417910447,1
0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,44.6,97.1,1,0,0,0,0,1,0,2,22.3,1.0885650224215246,1.0986122886681098,1,0,3.8199077165203406,4.585987366571318,48.55,0
1,0,0,0,23,1,1,0,0,0,0,0,0,0,1,74.95,1710.45,1,1,0,0,0,1,0,2,3.258695652173913,0.9922267018592105,3.1780538303479458,0,0,4.330075229041782,7.445096243403855,74.36739130434783,0
0,1,0,0,9,1,0,0,0,1,0,0,0,0,0,75.5,637.4,0,1,0,0,1,0,0,2,8.38888888888889,0.9380426784400294,2.302585092994046,0,0,4.33729074083249,6.458965046135599,70.82222222222222,0
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,20.15,117.95,0,0,1,0,0,0,1,1,4.029999999999999,1.1707196029776674,1.791759469228055,1,0,3.0516399054922867,4.778703236748966,23.59,0
1,0,0,0,54,0,0,1,0,0,1,1,0,2,0,45.2,2460.55,0,0,0,0,1,0,0,3,0.8370370370370371,1.0080916093084236,4.007333185232471,0,1,3.832979798087693,7.8085465118093405,45.56574074074074,1
0,0,0,0,57,1,0,0,0,1,0,1,1,2,1,95.25,5464.65,1,1,0,0,0,1,0,4,1.6710526315789473,1.0065202376018787,4.060443010546419,0,1,4.566948973167894,8.606238332238815,95.87105263157895,1
1,0,0,0,24,1,1,0,0,1,0,1,0,0,1,89.85,2165.05,1,1,0,0,0,0,1,4,3.74375,1.004011315154888,3.2188758248682006,0,0,4.50920979484218,7.680660511320358,90.21041666666667,0
0,0,1,1,49,1,1,0,1,0,0,1,1,1,0,100.45,4941.8,1,1,0,0,0,0,1,5,2.0500000000000003,1.0040125557440498,3.912023005428146,0,1,4.619566066271823,8.505687251230036,100.8530612244898,1
1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,47.15,223.15,1,0,0,0,0,1,0,2,9.43,0.9465535524920466,1.791759469228055,1,0,3.8743211382441345,5.412315470601449,44.63,0
1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,80.2,181.1,1,1,0,0,0,1,0,2,40.1,1.1290523690773067,1.0986122886681098,1,0,4.396915247167632,5.2045559867335625,90.55,0
0,0,0,1,4,1,1,0,0,1,1,0,0,0,1,87.1,341.45,1,1,0,0,0,0,1,4,21.775,0.9800516647531573,1.6094379124341003,1,0,4.478472532942134,5.836125661643914,85.3625,0
1,0,1,1,70,1,1,1,1,1,1,1,0,2,1,79.25,5731.85,0,0,0,1,0,0,0,7,1.1321428571428571,1.033231185218567,4.2626798770413155,0,1,4.385146762010125,8.653968068254212,81.88357142857143,1
1,0,0,0,5,1,1,0,0,0,0,0,0,0,1,75.9,357.75,1,1,0,1,0,0,0,2,15.180000000000001,0.9426877470355731,1.791759469228055,1,0,4.3425058765115985,5.882625767073831,71.55,0
1,0,1,1,53,1,1,1,0,1,1,1,1,0,0,85.7,4616.1,0,0,0,0,0,1,0,7,1.6169811320754717,1.0162920235133528,3.9889840465642745,0,1,4.462453883786496,8.437522081358422,87.09622641509435,1
0,0,1,0,47,1,1,1,1,1,0,1,0,0,1,98.75,4533.7,1,1,0,0,0,1,0,6,2.101063829787234,0.9768273633180716,3.871201010907891,0,0,4.602667055769973,8.419514208211142,96.46170212765956,1
0,0,0,1,31,1,0,0,0,0,0,0,0,1,0,20.1,589.25,0,0,1,0,1,0,0,1,0.6483870967741936,0.945674851548708,3.4657359027997265,0,0,3.0492730404820207,6.380546175965622,19.008064516129032,1
1,0,1,1,13,1,0,0,1,1,1,0,0,0,0,61.8,750.1,0,0,0,1,0,0,0,4,4.753846153846154,0.9336569579288027,2.6390573296152584,0,0,4.139955073474153,6.621538798691966,57.7,0
0,0,1,1,28,1,1,0,0,0,0,0,0,0,0,49.9,1410.25,0,0,0,0,0,0,1,2,1.782142857142857,1.0093401087890066,3.367295829986474,0,0,3.929862923556477,7.2522311154638714,50.36607142857143,1
0,0,0,0,10,1,1,0,0,0,0,0,1,0,0,86.45,830.85,1,1,0,0,0,1,0,3,8.645,0.9610757663389242,2.3978952727983707,0,0,4.471067201464611,6.723652136105752,83.08500000000001,0
1,0,1,0,38,1,0,0,0,0,0,0,0,2,0,20.4,743.5,0,0,1,1,0,0,0,1,0.5368421052631579,0.9591073271413829,3.6635616461296463,0,0,3.0633909220278057,6.612712852124064,19.56578947368421,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.3,45.3,1,0,0,0,0,0,1,1,45.3,1.0,0.6931471805599453,1,0,3.835141961092188,3.835141961092188,45.3,0
1,0,1,0,67,1,1,0,1,1,0,1,1,1,0,104.1,7040.85,1,1,0,0,0,1,0,6,1.553731343283582,1.009484278893716,4.219507705176107,0,1,4.6549122778829055,8.859626198721307,105.08731343283583,1
1,0,1,0,52,1,0,1,1,0,0,1,1,1,1,75.4,3865.45,0,0,0,0,0,0,1,5,1.4500000000000002,0.9858829830646806,3.970291913552122,0,1,4.335982696172475,8.260092052373597,74.33557692307691,1
1,0,1,1,62,1,0,1,1,1,1,1,1,2,0,108.15,6825.65,0,1,0,0,0,0,1,7,1.7443548387096774,1.0179484885090897,4.143134726391533,0,1,4.692723082995953,8.828589349076104,110.09112903225805,1
0,0,0,0,16,1,0,0,1,0,0,0,1,0,1,86.25,1340.1,0,1,0,0,0,1,0,3,5.390625,0.971086956521739,2.833213344056216,0,0,4.468777561082536,7.201245451716894,83.75625,0
0,1,1,0,5,1,1,0,1,0,0,0,0,0,1,81.0,371.65,1,1,0,0,0,1,0,3,16.2,0.9176543209876543,1.791759469228055,1,0,4.406719247264253,5.9206396413277025,74.33,0
1,0,0,0,12,1,0,0,0,1,0,1,1,1,0,95.7,1184.0,0,1,0,0,0,1,0,4,7.9750000000000005,1.0309996516893067,2.5649493574615367,0,0,4.571613402459248,7.077498053569231,98.66666666666667,0
0,0,1,1,72,1,1,1,1,1,1,1,1,2,1,116.85,8477.7,0,1,0,1,0,0,0,8,1.6229166666666666,1.0076665240336615,4.290459441148391,0,1,4.76941262938214,9.04531241514722,117.74583333333334,1
1,1,0,0,71,1,1,0,1,0,1,1,1,1,0,105.75,7382.85,0,1,0,1,0,0,0,6,1.4894366197183098,0.98329837179103,4.276666119016055,0,1,4.670489652108734,8.907050461783502,103.98380281690142,1
0,0,1,0,24,1,0,0,0,0,0,0,0,1,0,20.15,456.85,0,0,1,0,0,0,1,1,0.8395833333333332,0.9446856906534327,3.2188758248682006,0,0,3.0516399054922867,6.126541619553741,19.035416666666666,0
0,0,0,0,15,1,0,0,0,0,0,0,0,2,0,19.6,331.6,0,0,1,0,0,0,1,1,1.3066666666666669,1.127891156462585,2.772588722239781,0,0,3.0252910757955354,5.806940566758827,22.10666666666667,0
1,0,1,0,67,1,0,1,1,0,0,0,1,1,1,90.6,6056.15,1,1,0,0,1,0,0,4,1.3522388059701491,0.9976854139896544,4.219507705176107,0,1,4.517431271680085,8.708994671409323,90.39029850746267,1
1,0,0,1,2,1,1,1,1,0,0,0,0,0,0,60.95,134.6,0,0,0,1,0,0,0,4,30.475,1.1041837571780146,1.0986122886681098,1,0,4.126327608075152,4.909709375506295,67.3,0
0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,25.05,125.5,0,0,0,0,0,0,1,0,5.01,1.001996007984032,1.791759469228055,1,0,3.260017768199376,4.840242308167575,25.1,0
0,0,1,0,15,1,0,0,0,0,0,1,1,0,0,88.15,1390.6,1,1,0,0,0,1,0,3,5.876666666666667,1.051692191340518,2.772588722239781,0,0,4.49032034430915,7.238209443277787,92.70666666666666,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.2,20.2,1,0,1,0,0,0,1,1,20.2,1.0,0.6931471805599453,1,0,3.054001181677967,3.054001181677967,20.2,0
1,0,1,1,41,1,0,1,1,1,0,0,0,1,1,60.3,2511.3,0,0,0,1,0,0,0,4,1.4707317073170731,1.015774784613518,3.7376696182833684,0,0,4.115779842942166,7.828953947208875,61.25121951219513,1
0,0,0,1,43,1,0,1,1,0,0,0,1,0,1,63.95,2737.05,0,0,0,0,0,1,0,4,1.4872093023255815,0.9953452006473081,3.784189633918261,0,0,4.173617743116608,7.915001267186403,63.65232558139535,1
1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,74.3,74.3,0,1,0,0,0,1,0,2,74.3,1.0,0.6931471805599453,1,0,4.321480134805848,4.321480134805848,74.3,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,70.6,70.6,0,1,0,0,0,0,1,1,70.6,1.0,0.6931471805599453,1,0,4.2710950739666,4.2710950739666,70.6,0
0,0,1,1,26,1,0,0,0,0,0,1,1,0,1,90.8,2361.8,1,1,0,0,0,1,0,3,3.4923076923076923,1.0004235852253476,3.295836866004329,0,0,4.519612297626445,7.7676026354330805,90.83846153846154,1
1,0,0,0,22,1,1,0,1,0,0,0,0,0,1,79.35,1730.35,1,1,0,0,0,1,0,3,3.6068181818181815,0.991206965687117,3.1354942159291497,0,0,4.386392092183521,7.456656730000356,78.65227272727272,0
1,0,1,0,71,1,1,1,1,1,1,1,1,2,0,90.55,6404.0,0,0,0,1,0,0,0,8,1.2753521126760563,0.9961036233969248,4.276666119016055,0,1,4.51688527112052,8.764834214330834,90.19718309859155,1
1,0,0,0,7,1,0,0,0,0,0,0,0,2,0,19.45,165.35,0,0,1,0,0,0,1,1,2.7785714285714285,1.2144693352919573,2.0794415416798357,0,0,3.017982882488811,5.114094002464486,23.62142857142857,0
0,1,0,0,28,1,1,0,1,1,1,0,0,0,0,64.45,1867.6,0,0,0,1,0,0,0,5,2.3017857142857143,1.034910783553142,3.367295829986474,0,0,4.181286492355909,7.532944766358855,66.7,1
1,1,0,0,16,1,0,0,0,0,0,0,0,0,0,69.65,1043.3,0,1,0,0,0,1,0,1,4.353125,0.9361988513998563,2.833213344056216,0,0,4.257738109130536,6.951102083485503,65.20625,0
1,0,0,0,7,1,0,0,0,0,0,0,0,1,0,19.5,128.6,0,0,1,0,0,0,1,1,2.7857142857142856,0.9421245421245421,2.0794415416798357,0,0,3.0204248861443626,4.864452783918174,18.37142857142857,0
0,0,0,0,69,1,1,0,1,1,1,1,1,2,1,110.5,7455.45,0,1,0,1,0,0,0,7,1.6014492753623188,0.9778280542986425,4.248495242049359,0,1,4.7140245909001735,8.916834708621446,108.05,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24.7,24.7,0,0,0,0,0,0,1,0,24.7,1.0,0.6931471805599453,1,0,3.246490991901174,3.246490991901174,24.7,0
1,0,0,0,3,1,0,1,0,1,0,1,1,0,1,77.4,206.15,0,0,0,0,0,1,0,5,25.8,0.8878122308354867,1.3862943611198906,1,0,4.361823927356363,5.333443168523411,68.71666666666667,0
1,1,0,0,21,1,0,0,0,1,0,1,1,0,1,96.8,2030.3,1,1,0,1,0,0,0,4,4.609523809523809,0.9987701692247147,3.091042453358316,0,0,4.582924577040772,7.616431261159709,96.68095238095238,0
0,0,1,0,69,1,1,0,1,1,0,0,0,0,1,85.4,5869.4,0,1,0,1,0,0,0,4,1.23768115942029,0.996062858500492,4.248495242049359,0,1,4.45898767581001,8.677678053601017,85.06376811594203,1
0,0,1,0,71,0,0,1,1,1,1,0,0,2,1,47.6,3377.8,0,0,0,1,0,0,0,4,0.6704225352112676,0.9994673925908393,4.276666119016055,0,1,3.883623530906448,8.125275895853342,47.57464788732395,1
0,0,1,1,69,1,0,0,0,0,0,0,0,2,0,19.4,1346.2,0,0,1,0,0,0,1,1,0.2811594202898551,1.005677573584342,4.248495242049359,0,1,3.0155349008501706,7.205783643488062,19.51014492753623,1
0,0,0,0,48,1,1,0,0,1,1,1,1,0,1,103.85,4946.05,0,1,0,0,0,1,0,6,2.1635416666666667,0.9922263681592042,3.8918202981106265,0,1,4.652530757347929,8.50654671831227,103.04270833333334,1
1,0,1,0,47,1,1,0,1,1,0,0,0,0,1,83.35,4065.0,1,1,0,1,0,0,0,4,1.773404255319149,1.037664807464039,3.871201010907891,0,0,4.434974808991977,8.310414994188292,86.48936170212765,1
0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,49.4,106.55,1,0,0,0,0,1,0,2,24.7,1.0784412955465588,1.0986122886681098,1,0,3.919991175077323,4.677955855713739,53.275,0
1,0,0,0,45,1,1,1,0,1,1,1,1,0,1,108.45,4964.7,0,1,0,0,1,0,0,7,2.41,1.0173044413708314,3.828641396489095,0,0,4.695467823968872,8.510309553449911,110.32666666666667,1
1,0,0,0,51,1,1,0,1,0,0,0,0,0,0,81.0,4085.75,0,1,0,1,0,0,0,3,1.588235294117647,0.9890462357782619,3.9512437185814275,0,1,4.406719247264253,8.315505312131318,80.11274509803921,1
0,0,1,0,22,1,1,1,0,0,1,1,1,0,1,79.2,1742.75,1,0,0,0,0,1,0,6,3.6,1.0002008723599631,3.1354942159291497,0,0,4.384523514872469,7.463793245569676,79.2159090909091,0
1,0,0,0,72,1,1,1,1,1,1,1,1,2,0,86.65,6224.8,0,0,0,1,0,0,0,8,1.2034722222222223,0.9977559787138552,4.290459441148391,0,1,4.473351611367243,8.73645722713191,86.45555555555556,1
1,0,1,1,37,1,1,0,1,1,0,1,0,0,1,92.95,3415.25,0,1,0,0,0,1,0,5,2.5121621621621624,0.9930506084352237,3.6375861597263857,0,0,4.5427627258594745,8.136298737242278,92.30405405405405,1
1,0,1,1,71,1,1,1,1,1,1,1,1,2,0,90.35,6325.25,0,0,0,0,0,1,0,8,1.2725352112676056,0.9860324091755849,4.276666119016055,0,1,4.514698282824016,8.752462922528288,89.08802816901408,1
1,0,1,1,7,1,0,0,0,1,0,0,0,0,0,48.7,340.25,1,0,0,0,0,1,0,2,6.957142857142857,0.9980932824875329,2.0794415416798357,0,0,3.906004933102583,5.8326153464991695,48.607142857142854,0
0,0,0,0,66,1,1,0,0,0,0,0,0,2,1,25.15,1683.6,0,0,1,0,1,0,0,2,0.38106060606060604,1.0142779685523224,4.204692619390966,0,1,3.263849190510932,7.4292834258812634,25.509090909090908,1
1,0,1,1,51,1,0,1,0,0,1,1,1,1,1,76.4,3966.3,0,0,0,1,0,0,0,5,1.4980392156862745,1.0179396365876194,3.9512437185814275,0,1,4.3489867805956814,8.285841041552139,77.77058823529413,1
0,0,1,1,30,1,0,0,0,0,0,0,0,1,0,19.55,608.5,0,0,1,1,0,0,0,1,0.6516666666666667,1.0375106564364875,3.4339872044851463,0,0,3.022860940942244,6.412638948921326,20.283333333333335,1
0,0,0,0,34,1,1,0,0,0,0,1,0,0,0,85.35,2896.6,0,1,0,0,0,1,0,3,2.510294117647059,0.9981736103931907,3.5553480614894135,0,0,4.458408804592688,7.971638087129149,85.19411764705882,1
1,0,1,1,64,1,1,0,0,0,0,0,0,2,1,24.8,1514.85,0,0,1,0,0,0,1,2,0.3875,0.9544165826612903,4.174387269895637,0,1,3.250374491927572,7.323731616715949,23.66953125,1
1,1,1,0,65,1,1,0,1,1,0,1,1,1,1,103.15,6792.45,0,1,0,1,0,0,0,6,1.586923076923077,1.0130802789067452,4.189654742026425,0,1,4.645832167706981,8.823714191660846,104.49923076923076,1
1,0,0,0,47,1,1,1,1,0,1,1,0,0,0,100.75,4669.2,0,1,0,0,0,0,1,6,2.143617021276596,0.9860514228393432,3.871201010907891,0,0,4.622518824322705,8.448957176298375,99.34468085106383,1
0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,95.6,95.6,1,1,0,0,0,1,0,4,95.6,1.0,0.6931471805599453,1,0,4.570578741218473,4.570578741218473,95.6,0
0,0,0,0,49,1,1,1,1,0,0,0,0,0,1,59.75,2934.3,1,0,0,0,1,0,0,4,1.219387755102041,1.0022372128767825,3.912023005428146,0,1,4.1067670822206574,7.984564941689402,59.88367346938776,1
0,0,1,1,67,1,1,0,1,0,1,1,0,2,0,94.1,6302.8,0,1,0,0,1,0,0,5,1.4044776119402984,0.9996986375243866,4.219507705176107,0,1,4.554928969551344,8.748907905146114,94.07164179104478,1
1,0,0,1,39,1,0,0,0,0,0,0,0,1,0,19.35,779.2,0,0,1,1,0,0,0,1,0.49615384615384617,1.0325316371828,3.6888794541139363,0,0,3.013080911888604,6.659550297072556,19.97948717948718,1
1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,19.9,283.75,0,0,1,0,0,0,1,1,1.4214285714285713,1.0184852835606606,2.70805020110221,0,0,3.039749158970765,5.651611602327291,20.267857142857142,0
0,1,0,0,43,1,0,1,1,0,1,1,1,0,1,108.15,4600.7,1,1,0,0,1,0,0,6,2.5151162790697676,0.9893021105484415,3.784189633918261,0,0,4.692723082995953,8.434181079422173,106.99302325581395,1
1,1,0,0,56,1,1,0,0,1,0,1,1,0,1,101.05,5594.0,0,1,0,0,0,1,0,5,1.8044642857142856,0.9885488089347565,4.04305126783455,0,1,4.625462889255854,8.629628620746026,99.89285714285714,1
0,0,0,0,14,1,0,0,0,0,1,0,1,1,0,59.1,772.85,0,0,0,0,1,0,0,3,4.2214285714285715,0.93407058254774,2.70805020110221,0,0,4.096009841541162,6.6513780563587686,55.20357142857143,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71.35,71.35,1,1,0,0,0,1,0,1,71.35,1.0,0.6931471805599453,1,0,4.281515453077493,4.281515453077493,71.35,0
1,0,1,1,16,1,0,1,1,0,0,0,0,1,1,55.85,857.8,0,0,0,0,0,0,1,3,3.490625,0.9599373321396597,2.833213344056216,0,0,4.040416220196545,6.755536066004626,53.6125,0
1,0,1,1,70,1,1,1,1,0,0,1,1,0,1,106.05,7554.05,0,1,0,0,0,1,0,6,1.515,1.0175860443187177,4.2626798770413155,0,1,4.6732960150356915,8.929971492818627,107.915,1
1,1,1,0,72,1,1,1,1,1,0,1,1,2,1,84.1,5981.65,0,0,0,0,1,0,0,7,1.1680555555555554,0.9878534152463998,4.290459441148391,0,1,4.443827035579329,8.696618892598165,83.07847222222222,1
0,0,1,1,23,1,0,0,0,1,0,0,0,0,1,75.3,1702.9,0,1,0,0,1,0,0,2,3.273913043478261,0.9832553842600613,3.1780538303479458,0,0,4.334672938290411,7.440675020221193,74.0391304347826,0
1,0,0,1,21,1,1,0,0,0,0,0,0,0,0,24.7,467.15,0,0,1,0,0,0,1,2,1.1761904761904762,0.9006169269327164,3.091042453358316,0,0,3.246490991901174,6.1487887573848985,22.245238095238093,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.15,20.15,1,0,1,0,0,0,1,1,20.15,1.0,0.6931471805599453,1,0,3.0516399054922867,3.0516399054922867,20.15,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,69.75,69.75,1,1,0,1,0,0,0,1,69.75,1.0,0.6931471805599453,1,0,4.259152536523347,4.259152536523347,69.75,0
0,1,1,0,32,1,1,0,0,0,0,1,1,0,1,93.2,2931.0,1,1,0,0,0,1,0,4,2.9125,0.9827655579399142,3.4965075614664802,0,0,4.545420181582317,7.983440063006542,91.59375,1
